x	y	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
511235	558745	1937	2240	2604	2997.3125	3483.5625	3778.5625	3854	4124.4375	5110.125	3868.5	suelo_desnudo
511725	560415	2146	2432	2960	3298.75	3614.9375	3868.375	4011	4322.875	5560	4326.5625	suelo_desnudo
517975	556415	1713	1956	2240	2715.6875	3133.5	3416.875	3488	3847.8125	4980.8125	3576.8125	suelo_desnudo
518175	552365	2066	2360	2550	3146.375	3550.8125	3703	3735	3959.0625	3986.75	3273.4375	suelo_desnudo
513355	554795	1916	2204	2582	2975.0625	3295.9375	3515.75	3552	3848.75	4874.9375	3734	suelo_desnudo
517285	559055	2144	2446	2926	3369.5	3700.9375	4000.375	4121	4434.625	5655.0625	4260.1875	suelo_desnudo
517205	558565	1544	1820	1822	2499.8125	3311.4375	3611.25	3841	4044.125	4478.6875	3184	suelo_desnudo
509325	555795	1722	2026	2154	2815.625	3679	3930.375	3940	4337.625	4832.6875	3418.25	suelo_desnudo
515665	558965	1728	1968	2252	2686.5625	3051.25	3229.5	3276	3625.875	4956.0625	3764.5	suelo_desnudo
515505	559185	1781	2088	2492	2972.6875	3261.125	3515.3125	3563	3939.5	5150.6875	3825.125	suelo_desnudo
510685	558935	1902	2150	2566	2865.5	3460.3125	3737.75	3962	4131.4375	4739.5625	3549.375	suelo_desnudo
511705	560525	1968	2268	2710	3190.4375	3676.6875	3982.25	4112	4442.3125	5550.9375	4087.25	suelo_desnudo
511665	560355	2102	2386	2898	3280.9375	3519.5	3769.3125	3884	4203.75	5445.8125	4247.75	suelo_desnudo
510155	562005	1821	2134	2388	2897.9375	3548.5	3871.1875	4043	4326.375	5036.5625	3685.1875	suelo_desnudo
510505	558965	1736	2082	2340	2989.6875	3583.125	3864.3125	3848	4098.9375	4592.25	3468.9375	suelo_desnudo
514715	554365	1645	1906	2130	2605.9375	3311.0625	3665.8125	3473	4061.375	4646.1875	3348.3125	suelo_desnudo
514265	554095	1762	1996	2282	2610.6875	3273.125	3609.5	3580	3983.625	4756.375	3439.1875	suelo_desnudo
514245	553975	1822	2088	2438	2795.5	3416.8125	3710	3736	4149.4375	5113	3677	suelo_desnudo
510745	562175	1678	1934	2246	2885.9375	3290.5625	3571.3125	3632	4021.4375	5009.6875	3730.625	suelo_desnudo
513255	554595	1869	2160	2396	2938.75	3473.3125	3702.6875	3793	4081.5	4938.875	3717	suelo_desnudo
511065	559715	1880	2142	2516	2944.3125	3348.875	3607.875	3712	4001.5	5213.625	3852.25	suelo_desnudo
517115	558435	1550	1814	1888	2468.25	3343.75	3715.625	3922	4082.9375	4165.75	3005	suelo_desnudo
511675	560155	1966	2300	2622	3049	3521.375	3797.4375	3900	4217.125	5284.625	4068.5625	suelo_desnudo
511845	560485	1960	2272	2686	3228.8125	3667.4375	4009.75	4050	4407.125	5538.125	4103.375	suelo_desnudo
514375	553665	1822	2054	2400	2697.5	3214.375	3487.9375	3562	3890.375	4723.8125	3384.125	suelo_desnudo
518015	552895	1850	2124	2442	3129.0625	3521.875	3822.0625	3687	4197.8125	5023.9375	3974.9375	suelo_desnudo
510125	562135	1786	2108	2322	2874.25	3539.6875	3822.125	3932	4261.625	5131.8125	3674.3125	suelo_desnudo
517455	558585	1658	1922	2114	2681.75	3209.1875	3475	3614	3891	4757.0625	3460.875	suelo_desnudo
514515	554595	1719	2036	2208	2788.625	3423.25	3747.125	3691	4154.9375	4935.3125	3678.6875	suelo_desnudo
510815	560665	1618	1858	2038	2442.625	3323.8125	3666.75	3589	4092.375	4377.375	2996.75	suelo_desnudo
510995	560585	1687	1940	2178	2707.375	3442.9375	3789.1875	3810	4185.625	4664.5	3367.6875	suelo_desnudo
511055	561895	1791	2080	2476	3016.875	3479.9375	3742	3822	4174.375	5017.625	3638.375	suelo_desnudo
510515	558935	1730	2050	2304	2864.1875	3473.375	3733.4375	3822	4064.6875	4824.25	3622.8125	suelo_desnudo
512975	554705	1642	1934	2122	2641.375	3250.625	3518.8125	3578	3890.75	4444.4375	3264.0625	suelo_desnudo
510865	558975	1684	1942	2180	2668.6875	3306.625	3586.125	3678	3969.25	4764.6875	3350.625	suelo_desnudo
510855	560685	1444	1740	1760	2374.6875	3245.8125	3587.9375	3700	4009.9375	4210.3125	2879.25	suelo_desnudo
510795	560645	1595	1836	1958	2542.75	3373.1875	3753.875	3832	4161.0625	4481.75	3119.125	suelo_desnudo
510855	558985	1772	2034	2252	2686.6875	3348.625	3659.125	3799	4036.75	4662.6875	3285.625	suelo_desnudo
510795	556975	1689	1954	2282	2798.125	3204.625	3485.3125	3523	3856.8125	4812.25	3450.0625	suelo_desnudo
509355	555815	1764	2096	2220	3077.625	3879.125	4246.5625	4167	4677.1875	5234.9375	3680.0625	suelo_desnudo
515865	558805	1741	2010	2318	2723.3125	3149.5625	3392.125	3474	3776.1875	5060.75	3725.3125	suelo_desnudo
509485	558745	1681	1960	2142	2666.625	3317.75	3586.5	3622	3999.3125	4940.125	3556.25	suelo_desnudo
516135	558515	1585	1902	1926	2869.625	3522.3125	3819.875	4133	4269.5	5093.5625	3861.3125	suelo_desnudo
517055	558415	1472	1656	1766	2204.25	3109.1875	3469.9375	3475	3932.5	3916.75	2799.6875	suelo_desnudo
509825	559305	1836	2188	2434	2921.875	3459.5	3715.25	3869	4044.8125	5384.75	4152.9375	suelo_desnudo
516045	558545	1783	2094	2394	2904.5	3374.9375	3603.3125	3675	4035.25	5306.875	3961.25	suelo_desnudo
514005	553195	1748	1993	2272	2831.375	3627.3125	3934.375	3983	4299.5	4797.25	3472.625	suelo_desnudo
510505	562145	1585	1910	1950	2589.8125	3320.625	3653.4375	3698	3985	4426.6875	3134.5	suelo_desnudo
509435	555885	1852	2186	2430	2942.875	3557.5	3815.25	3849	4188.4375	4768.1875	3423.3125	suelo_desnudo
514125	554035	1492	1767	1844	2361.375	3416	3827.4375	4284	4222.0625	4034.375	2912.375	suelo_desnudo
517455	558515	1886	2118	2510	2840.0625	3343.6875	3622.875	3686	4052.5625	5076.9375	3684.1875	suelo_desnudo
516925	558475	1766	2136	2382	3027.75	3351.375	3580	3527	3950.25	4670.9375	3666.125	suelo_desnudo
517165	558945	1946	2260	2670	3268.625	3633.9375	3896.4375	3961	4337.75	5600.9375	4235.9375	suelo_desnudo
509415	555855	2032	2378	2786	3289	3843.5	4129.25	4277	4541.6875	5355.9375	3863.9375	suelo_desnudo
511225	562145	1792	2112	2440	2682.375	3280	3645.9375	3934	4117.375	4666.8125	3390.6875	suelo_desnudo
514445	554545	1564	1794	2001	2563.75	3262.375	3570.25	3344	4025.3125	4520.625	3215.5625	suelo_desnudo
518185	552775	1884	2216	2478	2952.625	3576.25	3838.75	3938	4204.9375	4282.6875	3353.3125	suelo_desnudo
514545	554535	1586	1806	1906	2704.75	3573.1875	3890.5	4018	4306.375	4682	3349.9375	suelo_desnudo
510735	562145	1771	2032	2448	2814.875	3286.9375	3560	3656	4000.6875	4867.875	3555.6875	suelo_desnudo
517145	558985	2054	2384	2908	3329.0625	3635.0625	3893.25	3997	4336.5	5690.25	4340.1875	suelo_desnudo
513395	554695	1780	2048	2378	2818.5	3257.5625	3509.375	3692	3918.625	4998.4375	3693.5625	suelo_desnudo
518285	552425	1866	2162	2326	3005.6875	3581	3850.8125	3908	4172.4375	4194.3125	3270.375	suelo_desnudo
511165	559165	1787	2064	2354	2943.625	3378.1875	3621.9375	3578	4005.75	5251.5625	4004.625	suelo_desnudo
516985	559125	1744	2014	2248	2696.625	3382.1875	3720.1875	3840	4146.125	4908.875	3506.125	suelo_desnudo
515885	558545	1946	2196	2566	2885.5	3361.8125	3661.875	3773	4073.75	5346.75	4015.4375	suelo_desnudo
514775	554555	1511	1735	1774	2568	3373.4375	3716.125	3742	4195.0625	4461.75	3127.25	suelo_desnudo
515495	559205	1810	2106	2526	2968	3325.3125	3584.5	3683	4000.3125	5097.4375	3799.375	suelo_desnudo
515795	558765	1766	2026	2318	2704.1875	3067.75	3303.4375	3446	3677.1875	4978.4375	3748.875	suelo_desnudo
518115	552945	1930	2234	2544	3050.5	3626.25	3905.0625	4074	4306	4956.1875	3777.4375	suelo_desnudo
509775	559165	1684	2015	2124	2817.125	3371.6875	3631	3656	3934.9375	5068.3125	3869.25	suelo_desnudo
517345	558675	2010	2348	2852	3158.25	3466	3702.6875	3819	4121.9375	5337.125	4183.5625	suelo_desnudo
515885	558655	1758	2007	2290	2923.25	3355.4375	3596.25	3692	4025.75	5315.0625	4009.375	suelo_desnudo
510765	560645	1594	1844	2038	2510.5	3310.4375	3719.1875	3842	4148.1875	4403	3082.6875	suelo_desnudo
509325	555755	1938	2258	2592	3061.5625	3683.3125	3980.625	4044	4410.1875	5364.375	3872.1875	suelo_desnudo
511515	560335	2002	2264	2704	3199.25	3578.3125	3863.1875	3899	4228.9375	5393.1875	4139.8125	suelo_desnudo
514125	553445	1694	1936	2062	2600.6875	3667.4375	4067	4153	4460.375	4794	3360.25	suelo_desnudo
516925	558515	1929	2236	2620	3134.625	3482.875	3760.3125	3925	4140.0625	5104.75	3942.3125	suelo_desnudo
510805	556925	1838	2102	2482	2873	3254.625	3501.6875	3696	3941.1875	4960.375	3655.0625	suelo_desnudo
515765	558915	1714	1988	2290	2672.875	3087.875	3306.6875	3306	3688.5625	4820.5625	3624.4375	suelo_desnudo
510895	559625	1784	2074	2452	2807.125	3265.875	3542.125	3640	3954.25	5068.375	3644.25	suelo_desnudo
514305	553455	1810	2078	2400	2714.9375	3219.4375	3514.875	3642	3893.125	4808.3125	3516.6875	suelo_desnudo
511425	558915	1656	1924	2106	2624.3125	3261.6875	3565.8125	3680	3951.4375	4441.5625	3245.5	suelo_desnudo
511125	558825	1716	1994	2104	2671.5625	3584.75	3936.125	4045	4348.5625	4664.75	3228.5	suelo_desnudo
517375	558605	1890	2192	2610	3003.4375	3290.5	3567.1875	3610	3958.5	5244.8125	3987.625	suelo_desnudo
515685	559095	1834	2116	2488	2799.1875	3384	3662.5	3968	4071.1875	5009.4375	3758.5625	suelo_desnudo
513275	554765	1929	2216	2712	3092.1875	3363.75	3625.875	3709	4056.375	5562.875	4210.6875	suelo_desnudo
517965	556375	1737	2036	2338	2816.5	3223.6875	3479.625	3599	3927.125	5165.875	3738.4375	suelo_desnudo
514355	553635	1773	2054	2332	2697.25	3241.5	3525.9375	3622	3922	4818.3125	3496.4375	suelo_desnudo
511065	559125	1597	1874	2010	2853	3430.3125	3681.5	3676	3993.8125	4624.3125	3462.125	suelo_desnudo
515765	558825	1756	1966	2312	2661.375	2978.9375	3204.6875	3292	3601.6875	5002.5	3774.375	suelo_desnudo
517035	559195	1966	2298	2764	3267.375	3635.875	3927.875	4028	4375	5567.5	4171.6875	suelo_desnudo
514295	554055	1834	2042	2386	2757.6875	3353.375	3639.3125	3635	4047.25	5063.4375	3647.5625	suelo_desnudo
510175	562145	1390	1730	1578	2362.3125	3583.3125	4088.6875	4573	4458.9375	3955.3125	2717.5	suelo_desnudo
518295	552435	1767	2186	2312	2858	3560.1875	3827.6875	3849	4142.75	4040.8125	3132.8125	suelo_desnudo
511845	560495	2028	2360	2814	3253	3700.75	4039.3125	4075	4437.1875	5567.3125	4114.6875	suelo_desnudo
513265	554655	1937	2254	2660	3038.125	3377.25	3645.9375	3806	4039.125	5128.4375	3868.9375	suelo_desnudo
515875	558695	1769	2088	2332	2874.75	3406.75	3708.875	3810	4122.5	5222.6875	3894.3125	suelo_desnudo
509795	559145	1835	2194	2446	2841.375	3430.875	3712.3125	3744	4002.25	5177.8125	3904.375	suelo_desnudo
511045	562015	1750	2014	2362	2503.875	2912.6875	3155.875	3270	3514.9375	3857.0625	2979	suelo_desnudo
516865	558455	2028	2334	2628	3210.25	3666.375	3940.5	4093	4289.125	4797.125	3697.0625	suelo_desnudo
511355	561905	1899	2208	2668	3065.4375	3466.75	3718.75	3783	4096.6875	4877.625	3692	suelo_desnudo
513145	554625	1922	2180	2664	3051.0625	3335.0625	3609.125	3656	3933.5625	5210.5	4016.9375	suelo_desnudo
510955	559805	1762	2058	2352	2778.625	3405.25	3723.75	3810	4136.75	4986.1875	3516	suelo_desnudo
515785	558585	1853	2074	2486	2993.625	3262.9375	3499.5625	3534	3923.6875	5594.8125	4427.125	suelo_desnudo
511015	558935	1790	2052	2328	2879.5625	3428.375	3698.875	3820	4081.1875	4968.625	3664.875	suelo_desnudo
514375	553965	1745	2036	2332	2778.8125	3273.3125	3546.75	3698	3958.875	5171.9375	3666.375	suelo_desnudo
514025	553235	1948	2310	2656	3124	3599.375	3911.6875	4108	4346.5625	5264.625	3871.875	suelo_desnudo
510135	561975	1910	2188	2510	3023.5	3632.375	3935.5	4132	4382.5625	5086.375	3752.25	suelo_desnudo
513255	554985	1996	2290	2744	3066.75	3461.375	3724.1875	3932	4048.625	4902.625	3734	suelo_desnudo
518255	552755	1773	2020	2124	2605.8125	3602.0625	3912.8125	4116	4199.6875	3780.875	2848.6875	suelo_desnudo
511165	561895	1753	2058	2354	2764.6875	3232.5625	3565.75	3625	3943.4375	4594	3404.5	suelo_desnudo
514055	554045	1388	1532	1598	2184.875	3255.375	3676.75	3525	4140.875	3914.6875	2716.625	suelo_desnudo
509965	561985	1830	2100	2386	2866.1875	3479.375	3723.9375	3868	4155.25	5103.0625	3714.625	suelo_desnudo
511045	561825	1455	1723	1676	2440.9375	3264.4375	3671.5	3812	4026.9375	4211.125	2906	suelo_desnudo
511105	561905	1802	2100	2518	2954.0625	3408.5625	3704.5	3718	4066.75	4821.5625	3511.5	suelo_desnudo
516835	556545	2044	2362	2752	2972.5625	3323.5	3590.5625	3650	3985.75	4627.125	3449	suelo_desnudo
515945	558685	2086	2376	2836	3190.9375	3451.625	3704.5	3788	4077.875	5609.9375	4473.375	suelo_desnudo
517245	558525	1691	1998	2140	2796.8125	3629.0625	3960.5625	4224	4399.625	5109.625	3610.9375	suelo_desnudo
510665	558955	1750	2007	2296	2797	3376.4375	3717.8125	3774	4123.1875	4736.5625	3524.5625	suelo_desnudo
510295	562125	1819	2086	2378	2791.625	3548.75	3884	4021	4410.5	4951.625	3478.4375	suelo_desnudo
509565	558705	1780	2088	2414	2824.5	3459.625	3811.375	3949	4274.25	5076.625	3533.75	suelo_desnudo
514585	554335	1714	1998	2258	2605.375	3378.25	3679.25	3856	4127.125	4722.25	3286.375	suelo_desnudo
514025	553275	1816	2132	2354	2849.625	3579.875	3979.3125	4201	4361.75	4980.625	3578.125	suelo_desnudo
511335	558815	1684	1958	2112	2701.75	3423.75	3708.625	3856	4106	4896.5	3422.4375	suelo_desnudo
514595	554575	1938	2244	2594	3112.3125	3682.6875	3969.3125	3946	4383.375	5217.6875	3863.4375	suelo_desnudo
514585	554465	1442	1713	1575	2327.6875	3739.9375	4349.1875	4584	4722.3125	4043.25	2809.0625	suelo_desnudo
514175	554195	1754	2068	2416	2515.875	3390.1875	3764	3784	4166.5	4370.6875	3182.9375	suelo_desnudo
513385	554405	1912	2130	2500	2868.8125	3346.125	3613.1875	3689	3984.9375	4937.4375	3762.625	suelo_desnudo
509855	559205	1681	1977	2072	2736.875	3393.875	3704.25	3868	4084.25	4998.25	3683.375	suelo_desnudo
511415	558645	1948	2182	2476	2782	3271.1875	3509.6875	3636	3888.5	5071.4375	3837.375	suelo_desnudo
510015	561845	1689	1982	2144	2874.5	3436.875	3687.3125	3719	4132.125	5045.5625	3667.6875	suelo_desnudo
515505	559145	1982	2274	2770	3094.5	3373.1875	3653.5	3822	4076.875	5330.5	4061.75	suelo_desnudo
517205	558545	1648	1898	2012	2572.9375	3324.9375	3613.625	3427	4010.4375	4622.5625	3326.0625	suelo_desnudo
518075	552775	1626	1856	1974	2697.75	3249.8125	3497	3598	3794.8125	3854.75	2956.75	suelo_desnudo
515615	559155	1932	2208	2652	3027.0625	3332.1875	3574.125	3618	3981.625	5324	4170.125	suelo_desnudo
518065	552825	2052	2370	2670	3016.75	3381.5	3612.6875	3877	3856	4051.9375	3270.75	suelo_desnudo
518295	552725	2076	2396	2780	3182.5625	3569.6875	3753.375	3771	4028.6875	4211.5625	3441.4375	suelo_desnudo
513375	554495	1678	1877	2048	2538.9375	2973.1875	3153.875	2950	3423.3125	4152.125	3230.125	suelo_desnudo
517395	558545	1764	2002	2300	2865.9375	3229.8125	3515.5625	3476	3910.125	5051.8125	3775	suelo_desnudo
511825	560455	1932	2274	2690	3174.25	3594.125	3871.625	3974	4279.25	5462.25	4078.25	suelo_desnudo
514525	554635	1606	1926	2096	2683.1875	3491.875	3832.9375	3975	4337.4375	4845.25	3414.5625	suelo_desnudo
518175	552455	2336	2712	3034	3448.5	3741.75	3990.1875	3898	4181.5625	4430	3589.6875	suelo_desnudo
510905	559025	1936	2260	2546	2890	3389.6875	3649.9375	3857	3968.625	4715.375	3481.125	suelo_desnudo
512955	554765	1662	1882	2114	2534.1875	3107.6875	3384.9375	3522	3780.625	4462.9375	3240.5625	suelo_desnudo
517185	558865	1732	1968	2106	2562.9375	3301.1875	3584.125	3714	3975.8125	4338	3153.9375	suelo_desnudo
517605	558395	1688	1946	2180	2660.125	3235.8125	3550.625	3670	3949.5	4790.5	3406.25	suelo_desnudo
517085	558445	1519	1772	1798	2316.1875	3172.375	3556.5625	3657	3891.0625	3922.375	2884.8125	suelo_desnudo
517835	556485	1870	2124	2506	2917.8125	3478.1875	3801.3125	3765	4310.5625	5067.8125	3675.875	suelo_desnudo
514265	553895	1778	2054	2372	2884.75	3426.6875	3777.75	4020	4173.4375	5229.75	3807.4375	suelo_desnudo
514305	554105	1718	1939	2174	2624.375	3201.0625	3482.5625	3513	3869	4869.75	3476.1875	suelo_desnudo
517425	558655	1914	2244	2698	3087.5	3383.6875	3612.4375	3684	4028.75	5406.0625	4196	suelo_desnudo
513025	554675	1898	2170	2648	3016.6875	3283.8125	3534.6875	3610	3961	5359.875	4088	suelo_desnudo
515815	558585	1985	2290	2722	3126.125	3402.5625	3645.3125	3823	4059.875	5708.4375	4464.875	suelo_desnudo
513115	554695	1818	2066	2476	2902.125	3190.375	3421.5	3601	3880.5	5399.75	3989.5	suelo_desnudo
511385	558905	1962	2276	2590	2962.4375	3524.0625	3828.875	3956	4158.875	4992.3125	3712.8125	suelo_desnudo
510995	562165	1570	1852	2084	2599.0625	2995.4375	3280.8125	3389	3752.1875	4765.1875	3291.6875	suelo_desnudo
510755	560905	1591	1894	2012	2542.375	3448.9375	3793.6875	3861	4145.125	4263.3125	3040.3125	suelo_desnudo
515525	559205	1816	2060	2520	3010.1875	3328.875	3597.0625	3599	4002.9375	5157.625	3864.625	suelo_desnudo
514325	553925	1690	1928	2206	2741.875	3204.125	3440.375	3514	3852.5	5064.3125	3693.4375	suelo_desnudo
510755	559785	1758	2044	2300	2855.0625	3390.4375	3679.375	3791	4089.625	4982.6875	3591.5	suelo_desnudo
514205	553545	1773	2086	2218	2695.25	3526.875	3891.3125	4046	4198.9375	4588.0625	3303.8125	suelo_desnudo
517325	559125	1926	2326	2672	3274.1875	3665.125	3975.4375	4100	4393.4375	5292.5	3955.125	suelo_desnudo
515745	558745	1672	1916	2098	2603.625	3140.0625	3394.125	3503	3758.25	4721.75	3417.8125	suelo_desnudo
515755	558775	1687	1927	2204	2628.25	3040.0625	3266.0625	3359	3694	4860.0625	3566.3125	suelo_desnudo
510885	556945	1800	2046	2342	2867.6875	3350.6875	3639.375	3801	4043.4375	4927.6875	3700.875	suelo_desnudo
517195	558435	1705	1970	2124	2530.6875	3296.1875	3653	3705	4018.3125	4157	3020.8125	suelo_desnudo
514285	553925	1816	2040	2404	2833.5625	3227.3125	3476	3496	3857.8125	5263.9375	3863.125	suelo_desnudo
514605	554425	1493	1719	1806	2327.9375	3316.5625	3690.5	3680	4112.125	3960.875	2775.5	suelo_desnudo
511225	559165	2182	2616	3008	3461.9375	3627.125	3785.75	3699	3999.25	4928.875	4206.3125	suelo_desnudo
516025	558345	1742	1980	2274	2740.4375	3251.0625	3574	3546	3993.625	5125.875	3897.125	suelo_desnudo
517775	556405	1344	1466	1451	2127.375	3187.5	3644.5	3678	3993.4375	3964.875	2730.1875	suelo_desnudo
513135	554655	1850	2138	2554	2968.5	3272.1875	3518.75	3575	3930.1875	5392.625	4022.0625	suelo_desnudo
515795	558525	2016	2326	2782	2976	3357.6875	3604.125	3719	4026.9375	5382.0625	4144.4375	suelo_desnudo
511025	561885	1795	2074	2484	2908.125	3374.5	3650.0625	3667	4060	4763.1875	3473.375	suelo_desnudo
517975	556405	1740	1976	2294	2741.1875	3163.875	3445.5	3568	3884.625	5023.25	3619.3125	suelo_desnudo
514145	554315	1686	1914	2134	2635.625	3260.5	3563.5	3544	4040.625	4894.9375	3543.3125	suelo_desnudo
518255	552805	1746	2100	2200	3008.125	3549.5625	3808.1875	3823	4081.5625	4116.75	3225	suelo_desnudo
513245	554645	1922	2232	2588	3038.25	3376.375	3573.9375	3611	3942.875	5070.9375	3871.125	suelo_desnudo
514665	554525	2124	2444	2754	3136.3125	3660.875	3902.9375	3912	4234	4749.5	3573.6875	suelo_desnudo
511745	560505	1768	2020	2294	2909.5	3500.25	3803.3125	3801	4211	5207.625	3828.25	suelo_desnudo
518185	552555	2044	2442	2786	2957.1875	3688.625	4002.125	4185	4383.1875	4450.0625	3383.25	suelo_desnudo
514205	553745	1936	2236	2646	2995.5	3534.5625	3850.9375	4030	4250.5625	5100.75	3782	suelo_desnudo
514525	554675	1814	2050	2434	2717.125	3377.625	3743.1875	3844	4208.3125	4892.875	3494.8125	suelo_desnudo
510935	559615	1769	2052	2338	2825.9375	3367.9375	3633.625	3770	4039.3125	5122.875	3656.3125	suelo_desnudo
514235	553605	1691	1992	2194	2656.625	3299.8125	3576.4375	3688	3993.5	4737.5625	3362.9375	suelo_desnudo
510245	562175	1700	2054	2186	2840.4375	3705.4375	4029.5	4112	4366.1875	4735.8125	3314.125	suelo_desnudo
518085	556365	1678	1930	2180	2654.9375	3171.6875	3469.8125	3453	3905.25	4906.3125	3496.25	suelo_desnudo
516945	559175	1670	1906	2152	2605.8125	3194.25	3477.3125	3532	3866.75	4831.8125	3498.4375	suelo_desnudo
515575	559245	2082	2346	2836	3162.0625	3472.875	3749.5	3883	4160.5625	5432.75	4259.8125	suelo_desnudo
513215	554695	1810	2118	2500	2928.875	3296.9375	3546.3125	3669	3899.6875	4992.5625	3762.5	suelo_desnudo
514055	554225	1543	1816	1861	2496.75	3344.625	3617.0625	3863	4007.0625	4631.375	3323.875	suelo_desnudo
511185	562005	1918	2216	2722	3044.1875	3397.8125	3664.5625	3804	4088.0625	5273.6875	3863.375	suelo_desnudo
510675	561115	1611	1910	2114	2599.625	3321	3651.75	3909	4084.875	4623.9375	3215.75	suelo_desnudo
515915	558665	1860	2160	2554	2986.5	3346.25	3576.8125	3650	3988.3125	5408.125	4173.75	suelo_desnudo
510655	558895	1775	2086	2260	2864.1875	3459.3125	3772.4375	3721	4059.5	4718.75	3505.1875	suelo_desnudo
517105	558445	1518	1824	1791	2525.4375	3345.625	3736.5	3931	4062.875	4214.0625	3102.0625	suelo_desnudo
514345	553675	1930	2148	2504	2799.25	3397.3125	3712.25	3910	4096.25	4811.1875	3532.5625	suelo_desnudo
510815	559735	1742	2028	2278	2855.4375	3402.375	3692	3814	4134.6875	5060.8125	3606.6875	suelo_desnudo
514155	553455	1634	1910	2132	2747.625	3499	3822.9375	4023	4255.5	4812.0625	3330.875	suelo_desnudo
513185	554615	1949	2250	2576	2995.3125	3436.875	3677.0625	3775	4010.625	4929.0625	3747.3125	suelo_desnudo
511285	562025	1835	2102	2524	2845.6875	3202.1875	3490.625	3601	3889.125	5038.5625	3737.75	suelo_desnudo
515525	559075	1666	1962	2094	2691.8125	3392.5	3692.9375	3792	4068.25	4698.25	3470.6875	suelo_desnudo
515535	559205	1913	2202	2700	3044.5625	3389.875	3666.4375	3702	4062.6875	5196.6875	3934.3125	suelo_desnudo
514085	553415	1581	1937	1955	2868.75	3834.375	4259.875	4682	4708.5	4894.5625	3509.125	suelo_desnudo
511715	560455	1892	2222	2642	3112.875	3524.75	3825.0625	3922	4235.5625	5459.3125	4066.375	suelo_desnudo
514555	554515	1962	2272	2568	2936	3611.6875	3883.75	4078	4277.375	4830.0625	3527.75	suelo_desnudo
514195	554005	1836	2054	2384	2599.875	3317.25	3652	3744	4037.1875	4364.5625	3160.8125	suelo_desnudo
514725	554415	1754	2032	2210	2754.5	3400.3125	3643.625	3846	3994.125	4518.75	3295	suelo_desnudo
