Longitude	Latitude	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
594545	498575	2779	2760	2906	2864.4375	3125.1875	3188.9375	3036	3206.375	3565	3344.9375	Urbano
604675	522155	2697	2566	2770	2625.875	2869.5	3012	2915	3153.25	3363.6875	3171.6875	Urbano
506795	524785	5036	5041	5272	5222.6875	6049.6875	6470.75	6183	6614.3125	6102.625	4385.1875	Nubes
529815	551245	2386	2317	1933	2381.125	4022.875	4764.9375	4497	5155.375	3224.1875	2039.3125	Agua
600315	497505	2700	2810	2857	2848.5625	3024.5625	3132.9375	3052	3250.5625	3599.25	3290.8125	Urbano
507165	510855	5982	5651	5622	5529.75	6063.375	6460.5	6546	6731.6875	6100.25	4631.625	Nubes
550025	562405	9434	9617	10443	10399.125	10851.375	11463	10606	11748.5625	9089.1875	6970.625	Nubes
509695	511365	1973	1912	1554	1956.125	3727.6875	4662.5625	4421	5026.6875	2715.0625	1650.125	Nubes
597845	515165	2068	1911	2001	2056.4375	2478.375	2586.8125	2375	2737.1875	2543.5625	2342.9375	Urbano
555365	496665	1876	1831	1513	1918.4375	3668.4375	4407.4375	4198	4823.25	2843.25	1758.875	Vegetacion
506385	530295	1988	1930	1562	1999.5625	3784.6875	4431.25	4372	4942.5625	2885.5625	1717.5625	Nubes
546955	498785	1888	1904	1609	1941.3125	3436.6875	4152.8125	3808	4516.125	2797.9375	1765.375	Vegetacion
509595	528235	1922	1859	1510	1905.3125	3734.125	4590.625	4347	5059.75	2868.5	1692.1875	Nubes
536305	563055	1857	1801	1468	1886.4375	3441.5625	4051.75	3998	4421.8125	2744.25	1711.125	Vegetacion
584475	503235	2121	2262	2213	2635.75	3276.8125	3613.125	3790	3804.1875	3492	2783.1875	Urbano
594335	585875	8414	8234	8864	8918.8125	9319.25	9758.5	8672	10105.875	6625.5	5270.125	Nubes
508305	514005	7288	7470	7933	8188.125	8727.875	9250.4375	7867	9562.75	7415.6875	6125	Nubes
512985	509345	2337	2377	2369	2639.0625	3632.125	4173.75	3821	4571.25	4154.875	2757.4375	Nubes
506535	542535	1951	1935	1539	2070.8125	4012.875	4892.75	4680	5318.875	2738.0625	1644.9375	Nubes
512015	515965	2110	2046	1871	2151.8125	2529.375	2775.5	2597	2902.1875	2314.125	1745.25	Nubes
502385	515295	3397	3178	2899	3401.8125	4695.0625	5403.9375	4794	5905	4385.625	3696.375	Nubes
597065	500675	1759	1737	1577	1999.25	3198.9375	3600.9375	3331	3932.3125	2615.5	1927.625	Urbano
536445	585955	1837	1797	1440	1882.9375	3553.9375	4342.4375	4322	4784.875	2712.5625	1646.6875	Vegetacion
553955	497015	1876	1815	1582	2058.375	3248.5	3757.4375	3506	4176.1875	3160.25	2018.8125	Vegetacion
593565	496085	1908	2038	1917	2421.125	3544.5625	3925	3964	4193	3641.375	2510.75	Urbano
500155	529665	7607	7575	7924	7779.3125	8263.8125	8646.75	8487	8881.875	7364.6875	5636.875	Nubes
593855	581535	1921	1708	1527	1592.5	1981	2151.125	2040	2183.0625	1548.5625	1311.6875	Nubes
547265	560785	2824	2656	2541	2683	3291.125	3646.6875	3325	3883.25	2941.75	2390.375	Nubes
503115	532055	1952	1887	1518	1953.375	3560.25	4248.8125	4256	4682.625	2480.5	1584.6875	Nubes
583195	496955	1760	1738	1539	1865.25	3186.3125	3716.375	3839	4054.4375	2588	1812.375	Urbano
504755	535695	2437	2581	2349	2592.0625	4183.9375	5000.625	4771	5479.5	3771.4375	2546	Nubes
511975	509195	4664	4851	5106	4932.6875	5448.375	5749.5	5269	5837.5625	5087.125	3729.6875	Nubes
500755	519055	8270	7935	8540	8767.625	9321.5	9853.125	8504	10366.0625	6318.4375	5049.5625	Nubes
503945	522335	5596	5543	5724	5736.125	6401.3125	6851.75	6401	7127.25	6285.6875	5006.375	Nubes
566085	524795	3132	2977	2987	3254.375	3882.5625	4195.5625	3726	4360.125	3546.5625	3044.625	Nubes
595115	585345	6827	6859	7218	7209	7681.8125	7997.1875	7491	8181.5	6132.8125	5018.25	Nubes
500335	532055	1985	1835	1583	1792.75	2549.5625	2855.3125	2618	2997.5625	1915.5625	1439.0625	Nubes
547095	494305	1803	1791	1442	1895.125	3724.375	4390.375	4162	4813.25	2669	1631.375	Vegetacion
510355	517895	4274	4616	4936	4787.6875	5439.8125	5845.625	5465	6077.6875	5717.4375	4628.875	Nubes
533745	598315	2018	2026	1808	2201.875	3598.3125	4209.5	3811	4650.125	3481.4375	2185	Agua
504625	528095	2209	2120	1723	2162.875	3977.1875	4918.375	4803	5453.25	3148.125	1888.625	Nubes
505115	541195	2083	2057	1723	2269	4204.125	5101	4992	5690.8125	3477.1875	2057.5625	Nubes
598305	499555	1708	1641	1503	1799.3125	2490.375	2778.625	2632	2917.625	2272.5	1724.25	Urbano
505965	532885	2245	2116	1812	2328.625	3896.1875	4624.1875	4460	5149	3392.75	2382.8125	Nubes
504755	514965	2071	2088	1926	2368	4008.6875	4693.125	4569	5078.625	3474.125	2299.6875	Nubes
507535	520735	2928	2754	2608	2914.5	3906.0625	4392.6875	4165	4669.25	3796.75	2736.3125	Nubes
565375	526855	3823	3568	3393	3675	4606.9375	5020.4375	5037	5224.375	4254.0625	3051.6875	Nubes
548395	558955	2166	2124	1944	2319.375	3885.4375	4557.0625	4510	4958.3125	3224.5	2182.4375	Nubes
507535	534745	1969	1940	1579	2092.75	3541	4192.625	4277	4704	3112.5	1889.8125	Nubes
507165	570275	1889	1869	1661	2188.0625	3604.5625	4330.6875	4201	4811.4375	3315.375	2160.625	Vegetacion
510165	517095	6467	6599	7178	7052.6875	7531.8125	7974.25	7126	8223.3125	7388.125	5893.25	Nubes
511665	518125	1968	1820	1495	1687.8125	2470.6875	2925.5625	3320	2968.9375	1619.625	1233.5	Nubes
551525	560755	3402	3226	2926	3240.8125	4324.5	4858.3125	4864	5178.125	3840.4375	2708.0625	Nubes
591525	495835	1762	1832	1613	2220.6875	3474.625	3818	3982	4111.875	3421.375	2375.1875	Urbano
504925	530705	4686	4594	4722	4787.875	5589.9375	6086.5	5782	6444.1875	5594.4375	4385.625	Nubes
530715	567465	2149	2176	2281	2269.375	2233.3125	2403	2135	2176.5625	1264.4375	1119.625	Agua
506625	533105	2057	2042	1721	2283.6875	3920.875	4668	4499	5179.6875	3465.75	2299.4375	Nubes
566495	505485	3551	3333	3291	3236.3125	3729.3125	4096.0625	3988	4225.4375	3038	2270.5625	Nubes
510375	506735	2118	2098	1981	2375	3424.6875	3987.25	3738	4443.6875	4051.625	2530.875	Nubes
509115	520525	1975	1804	1518	1757.6875	2640.5625	3041	2799	3118.0625	2033.125	1448.875	Nubes
582135	494975	1793	1761	1561	1887.1875	2731.75	3150.4375	3607	3386.625	2657	2037.125	Urbano
605195	517845	4000	4111	4253	3277.4375	3440.75	3741.625	4353	3754.9375	4004.6875	3631.5	Urbano
590045	495765	1632	1568	1400	1723.25	2447.25	2634.9375	2689	2819.9375	2244.8125	1690.5	Urbano
537085	595405	1976	2016	1620	2189.6875	4141.9375	4953.1875	4687	5442.625	3148.9375	1841.375	Agua
512705	513895	1934	1683	1515	1499.375	1620.25	1679.25	1598	1689.375	1500.9375	1328.25	Nubes
535435	598125	1861	1819	1480	1869.6875	3097.5625	3623.4375	3490	3964.125	2535.375	1615.0625	Agua
590875	498265	1590	1523	1338	1601.1875	2451.5	2772.4375	2752	2952.25	2067.375	1521.6875	Urbano
533355	560205	1895	1844	1554	2021.625	3451.625	4107.25	3736	4480.0625	3125.5	1938.6875	Vegetacion
510335	510435	1922	1819	1487	1914.8125	3747.9375	4681.4375	4363	5216.375	2811.1875	1663.75	Nubes
506145	527985	2258	2170	1969	2377.3125	3713	4262.25	4264	4813.25	3931.125	2377.4375	Nubes
551915	493375	2085	2049	1813	2134.375	3261.1875	3711.5625	3504	4054.75	3207.625	2069.25	Vegetacion
500085	508455	6233	6020	6842	7568.9375	8561.5	9440.3125	6891	10122.25	7392.1875	6295.6875	Nubes
553325	511485	1975	1966	1855	2111.0625	2988.1875	3360.4375	3250	3688.3125	3434.3125	2346.875	Vegetacion
596015	499135	1767	1660	1590	1834.6875	2316.5625	2489.375	2425	2611.4375	2467.6875	1923.3125	Urbano
533465	562025	2133	2165	2078	2424.3125	3518.3125	4046.125	3912	4503.25	4362.4375	2721.375	Vegetacion
561805	527865	2063	2082	1751	2360.8125	4289	5000.375	5156	5417.5	3015.125	1973.0625	Nubes
547035	558325	6217	6157	6513	6508.125	7098.5	7553.1875	7001	7807.75	6456.75	5238.0625	Nubes
602345	494005	1562	1477	1296	1578	2530.1875	2868.0625	2867	3040.3125	1859.5625	1392.5	Urbano
602185	495175	1655	1610	1473	1792.5	2627.0625	2859.5	2799	3084.625	2283.9375	1682.875	Urbano
582855	498395	1862	1810	1721	1914.75	2367.6875	2572.625	2685	2693.375	2436.6875	1893.3125	Urbano
533775	584235	1836	1781	1459	1873.125	3463.5625	4201.0625	3951	4633.3125	2621.5	1620.8125	Vegetacion
527555	541065	1885	1810	1474	1917	3475.5	4124.125	3917	4491.9375	2775	1666.5	Agua
506615	572285	1832	1787	1441	1865.6875	3726.125	4611.375	4723	5044.4375	2714.5625	1666.1875	Vegetacion
510055	522675	4714	4608	4935	5008.125	5782.9375	6289.3125	5607	6538.25	6034.25	4652.4375	Nubes
500165	528685	2691	2500	2368	3150.1875	4056.1875	4779.625	3522	5227.75	3995.5	3413.75	Nubes
585185	499965	1775	1839	1510	2114.75	4080.875	4740.4375	5217	5088.75	3114.5	2168.375	Urbano
583075	496385	1708	1640	1474	1724.1875	2539.0625	2865.4375	2817	3030.0625	2154.6875	1609.625	Urbano
557055	543165	1819	1825	1476	1946.5	3673.875	4290.8125	4306	4578.8125	2620.1875	1672	Vegetacion
534695	594255	2036	2031	1850	2233.75	3339	3865.9375	3785	4331.9375	3560.625	2163.875	Agua
534695	559935	1905	1875	1513	1968.125	3696.5625	4372.8125	3946	4760.875	2794.4375	1671.4375	Vegetacion
529425	568715	1942	1845	1625	1995	3429.0625	4129.8125	3737	4461.4375	3034.375	1913.25	Agua
594835	498195	2987	2889	3401	3391.4375	3570.4375	3764.5625	3404	3723.25	4561	4709.4375	Urbano
507615	573175	1846	1826	1473	1909.1875	3446.1875	4135.875	4059	4480.5625	2744.6875	1690.8125	Vegetacion
595995	496215	1677	1641	1430	1741.6875	2711.5625	3040.5	3237	3247.8125	2316.9375	1657.5	Urbano
505895	532755	2831	2686	2347	2746	4208.875	4918.25	4674	5331.0625	3532.9375	2370.875	Nubes
564585	526905	8292	8335	8979	8937.875	9444.25	9942.125	9477	10256.4375	8540.0625	6786.1875	Nubes
553035	512805	1845	1747	1446	1781.5	3166.9375	3733.75	3468	4039.5625	2453.5625	1585.875	Vegetacion
595485	506985	2477	2493	2478	2603.0625	2607.1875	2681.75	2592	2754.5625	3138.6875	3024.3125	Urbano
600925	499975	2755	2594	2663	2700.875	2956.875	3077.3125	3122	3145.3125	3746.875	3551.6875	Urbano
586945	496505	1623	1550	1378	1670.75	2479.75	2724.125	2573	2897.25	2122.8125	1573.625	Urbano
593905	582825	2135	1914	1742	2071.8125	2679.625	2931.75	2655	3061.375	2215.1875	1898.5625	Nubes
556885	495505	1885	1870	1541	1996	3917.75	4752.5	4403	5169.125	2742.8125	1723.6875	Vegetacion
503005	527835	2004	1929	1551	2003.25	4268.5	5381.125	5240	5882.6875	2962.5	1720.8125	Nubes
502525	515235	4829	4446	4755	5085	5967.5	6581.0625	5741	6942.5	5995.75	5033.5	Nubes
566225	523595	4349	4255	4283	4375.625	5171.9375	5596.125	5532	5810.25	4796.875	3973.9375	Nubes
529645	562295	1868	1830	1460	1906.1875	4057.25	5021.6875	4548	5588.625	2885.9375	1701.75	Agua
553405	548595	1808	1733	1444	1800.9375	3163.9375	3809.5625	3889	4070.625	2435.875	1618.3125	Vegetacion
552605	513605	1835	1792	1476	1853.125	3593.625	4237.1875	4020	4570.3125	2620.5625	1614.4375	Vegetacion
603215	511535	2439	2295	2566	2783.6875	3151.0625	3233.125	3044	3295.6875	3848.9375	3542.8125	Urbano
598705	515375	2143	2060	2160	2209.875	2600.4375	2763.125	2468	2820.3125	2571.6875	2244.875	Urbano
527015	539805	2129	2148	2203	2199.3125	2140.5625	2284.3125	2049	2077.6875	1219	1110.875	Agua
590485	500335	1605	1524	1347	1598.5625	2216.875	2408.75	2384	2549.375	1918.9375	1494	Urbano
507125	507315	2204	2144	2217	2417.5625	3067.25	3519.1875	3415	3957.5625	4374.75	2804	Nubes
506715	518455	2350	2125	1617	2136.6875	3812	4652.9375	4495	5136.375	3206.4375	1991.3125	Nubes
601775	512085	2170	2246	2248	2632.25	2923.3125	2965.8125	2567	3237.75	3322.75	3148.9375	Urbano
508985	507405	2364	2368	2492	2673.875	3457.125	4006.875	3079	4494.625	3451.8125	2687.3125	Nubes
587655	504235	1722	1674	1521	1978.4375	2733.9375	2930.1875	2580	3077.6875	2544.0625	1997.4375	Urbano
508195	516115	2041	2004	1673	2044.0625	3986.625	4945.9375	4630	5414.625	2996.1875	1813.875	Nubes
593245	581705	1914	1800	1574	1908	2828.875	3194.125	3070	3461.125	2052.875	1525.5	Nubes
537715	561675	1854	1782	1444	1823.5625	3528.25	4296.25	4253	4699.25	2822.125	1682.875	Vegetacion
602745	500455	1600	1512	1342	1600.25	2430.3125	2675.4375	2663	2852.75	1895.125	1427.9375	Urbano
555665	499945	1844	1861	1487	2012	3783.25	4493.125	4344	4844.625	2809.5	1749	Vegetacion
548555	559375	2567	2446	2442	2498.1875	3124.6875	3508.9375	3275	3665.1875	2796.1875	2189.25	Nubes
529945	563075	1903	1844	1487	1926.875	3820.75	4618.8125	4359	5047.375	2923.125	1710.5625	Agua
536045	585495	1875	1839	1511	1986.3125	3366.125	4023.6875	4173	4519.75	2900.3125	1819.9375	Vegetacion
596355	513465	2391	2310	2439	2507.9375	2697.25	2800.125	2522	2832	2926.375	2714.125	Urbano
593485	511705	2195	2326	2274	2270.9375	2416.1875	2564.9375	2554	2581.875	2602.25	2364.75	Urbano
528295	537315	2116	2086	1997	2396.6875	3259.0625	3688.375	3494	4092.625	3688.0625	2561.0625	Agua
565935	501405	6191	6116	6430	6527.625	7157.0625	7647.5625	7107	7943.3125	6523.4375	5058.875	Nubes
502335	524995	4384	4112	4075	4154.625	4784.9375	5271.375	4807	5539.125	4307.75	3351.8125	Nubes
548755	559325	4404	4194	4179	4023	4500.0625	4714.625	5123	4801.4375	4290.9375	3340	Nubes
592115	582415	3685	3662	3639	3549.8125	4574.25	5029.5625	4976	5315.25	4214.5625	3152.125	Nubes
537085	586605	2073	2098	2043	2398.125	3295.3125	3723.3125	3544	4127.125	3841.5625	2649.0625	Vegetacion
526235	539855	1881	1854	1465	1977.375	3751.5	4547.3125	4263	5000.25	2853.0625	1674	Agua
565205	530685	8129	8131	8734	8927.5625	9413.75	9901.125	9011	10158.6875	7563	5908.0625	Nubes
503745	528575	1961	1893	1548	1957.875	4232.5625	5421.5625	5337	5967.5625	2723.1875	1586.1875	Nubes
502655	529765	1977	1960	1529	2045.75	4202.375	5249.6875	5162	5820.5	2972.8125	1735.125	Nubes
508755	532865	2026	2035	1688	2176.9375	3514.3125	4101.5	3889	4434.375	2436.25	1620	Nubes
512345	510005	2300	2337	2354	2581.375	3603.3125	4141.75	3905	4586.25	4328.75	2863.0625	Nubes
505315	509915	5657	5186	5173	5187.3125	5646.8125	6061.75	5379	6353.3125	4072.75	3468.5	Nubes
535995	596975	1869	1845	1497	1957.625	3598.125	4369.1875	4442	4765.5	2776.1875	1720.8125	Agua
583695	503305	1742	1784	1481	1869.625	3758.125	4653.4375	4848	4983.8125	2628.1875	1733.375	Urbano
530365	551105	1971	1937	1669	2111.875	3633.4375	4284.625	4024	4700.375	3142.75	1983.625	Agua
557205	497025	1841	1798	1443	1915.0625	3887.3125	4820.125	4204	5227.3125	2815.0625	1714.625	Vegetacion
547285	560595	4541	4367	4447	4750	5421.9375	5849.875	5441	6138.375	5637.0625	4658.4375	Nubes
501395	547845	4782	4595	4690	4981.625	5633.5625	6083.875	5484	6400.625	5431.5625	4448.4375	Nubes
590875	502875	1813	1825	1691	2091	2796.8125	3046.3125	2982	3225.5625	3044.4375	2241.0625	Urbano
593355	509405	2362	2334	2320	2435.875	2930.8125	3143.125	2740	3232.1875	3048.4375	2673.9375	Urbano
547555	562815	6295	6024	6157	6231.125	6653.8125	6998.1875	6721	7145.5625	5785.375	4522.4375	Nubes
563965	525555	6303	6286	6751	6812.875	7327.875	7778.125	7126	8029.1875	6993.625	5980.25	Nubes
600675	512815	2056	2101	2126	2313.875	2732.125	2921.1875	2609	3070.375	3189.6875	2843.5	Urbano
502775	519145	5244	4904	4556	4361.5	4769.5625	4939.875	5622	4912.625	4228.3125	2972.75	Nubes
553895	543365	1815	1748	1495	1816.8125	2953.9375	3396.0625	3247	3646.4375	2384.875	1598	Vegetacion
549055	498275	1806	1688	1418	1674.0625	2833.875	3317.625	3089	3573.1875	2245.125	1492.875	Vegetacion
581825	499215	1793	1898	1561	2055	3781.8125	4426.5	4547	4723.1875	2961.375	1920.5625	Urbano
525845	536055	1937	1849	1531	1814.375	3026.8125	3824.8125	3414	4019.5	2244.5	1563.6875	Agua
604445	521285	2811	2830	3023	2937.625	2949.1875	3039.3125	3125	3090.8125	3421.0625	3213.25	Urbano
600585	500195	2289	2265	2223	2346	3204.125	3459.8125	3093	3626.4375	3273.375	2787	Urbano
507055	513055	1943	1758	1566	1602.8125	1871.3125	2018.625	1914	2088.0625	1701.125	1380.9375	Nubes
593425	507125	2440	2391	2458	2582.6875	2684.3125	2803.1875	2748	2903.75	3096.9375	2822.8125	Urbano
503575	528425	1969	1896	1559	1974.4375	3384.3125	3976.3125	3709	4316.625	2555.9375	1631.5	Nubes
537175	582225	1851	1780	1481	1831.1875	3461	4281.875	3860	4663.9375	2691.3125	1639.75	Vegetacion
551565	547435	1803	1796	1514	1963.0625	3224.5625	3682	3476	3966.25	2604.875	1709.6875	Vegetacion
535115	563485	1858	1812	1519	1889	3325.4375	3936.9375	3914	4290.875	2855	1741.5	Vegetacion
503815	569885	1816	1692	1453	1860.1875	3213.5625	3802.8125	3413	4094.8125	2623.75	1690.625	Vegetacion
502025	508005	2029	2019	1667	2138.3125	3571.0625	4132.5625	3972	4516.625	3102.875	1949.1875	Nubes
533985	599465	1980	1952	1685	2047.25	3584.9375	4279.125	3846	4656.375	3283.625	1980.4375	Agua
602885	517335	1725	1702	1516	1712.6875	2633.8125	2950	3277	3157.1875	2127.8125	1587.875	Urbano
529935	549845	1968	2007	1612	2229.875	3853.1875	4450.6875	4328	4863.625	2975.4375	1849.25	Agua
554705	511815	2051	2010	1991	2232.625	3214	3703	3554	4076.875	3445.875	2330.125	Vegetacion
509855	524625	1933	1844	1528	1944.1875	3660.625	4499.5	4127	4996.875	2827.5625	1683.6875	Nubes
509255	506455	2391	2407	2514	2821.3125	3857.375	4451.5	4129	5047.0625	4628.5	2981.375	Nubes
557155	501555	1866	1928	1523	2008	3650.5	4378.5625	4298	4721.875	2798.8125	1753.75	Vegetacion
502725	543165	4425	4415	4541	4612.9375	5424.5625	5950.125	5641	6250.25	5214.9375	4245	Nubes
561175	530345	2213	2308	1956	2374.6875	4281.0625	4958.5	5102	5264.8125	3213.375	2007.8125	Nubes
552275	499955	1852	1806	1516	2058.125	3657.625	4509.6875	4165	4849.6875	2973.0625	1932.4375	Vegetacion
525945	538605	2094	2113	1916	2266.8125	3659.6875	4320.5	4150	4754.125	3621.5625	2195.8125	Agua
602345	523675	1770	1756	1637	2093.3125	2920.8125	3224.0625	3138	3367.0625	2883.1875	2335	Urbano
554315	514235	1897	1845	1593	2063.375	3346.3125	3934	3259	4198.5	2952.0625	1886.4375	Vegetacion
565915	529105	6863	6772	7091	6929.0625	7258.125	7551.1875	7440	7700.3125	6325.6875	5007	Nubes
549325	562245	5578	5539	5902	5736.625	6298.875	6728.4375	6428	6940.6875	6087.125	4728.0625	Nubes
593745	500365	2883	3402	3904	3986.625	4360.6875	4578.125	4460	4607.625	5417.375	3769	Urbano
603695	522475	2718	2609	2831	2829.625	3027.4375	3163.25	3001	3262.3125	3255.125	3005.875	Urbano
566265	530585	7171	7137	7781	7872.625	8311.125	8717.1875	7793	8997.5625	6545.8125	5221.3125	Nubes
512035	513845	1983	1936	1623	2080.9375	3899.5625	4827.8125	4274	5232.25	3132.875	1884	Nubes
506435	508805	2582	2320	2153	2437.5	3370.125	3886.875	3979	4405.0625	4273.875	2715.25	Nubes
548945	494265	1933	1899	1624	1949.0625	3632.25	4386.625	4325	4779.9375	2871.5	1775.5	Vegetacion
585825	505135	2810	2965	3068	2951.75	3282.375	3493.6875	3562	3584.5625	3605.8125	3045.3125	Urbano
533575	586685	1797	1725	1402	1760.875	3107.1875	3693.125	3570	4001.75	2367.4375	1536.3125	Vegetacion
587105	506645	2585	2461	2664	2824.875	2979.875	3061.25	2879	3154	3455.0625	3297.625	Urbano
504525	510645	2050	2046	1750	2200.25	3694.25	4338.1875	4302	4816.8125	3419.6875	2178.3125	Nubes
583185	499395	1771	1670	1479	1638.8125	1626.5	1594.3125	1472	1496.875	1269.1875	1231.875	Urbano
600485	499005	1749	1810	1515	2099.3125	3645.5	4267.8125	4498	4517.125	2911.5625	2149.6875	Urbano
587105	502995	1793	1767	1743	2033.3125	2564.9375	2789.5	2797	3006.4375	3045.6875	2270.3125	Urbano
599915	506345	2578	2517	2646	2668.25	2841.4375	3106.875	3045	3161.4375	3272.1875	3029.8125	Urbano
504785	540695	5935	5949	6252	6247.625	6885.4375	7376.375	7047	7667.625	6589.625	5005.0625	Nubes
501235	547505	2861	2921	2886	2931.5625	4060.375	4614.25	4535	4904.25	3582.375	2796	Nubes
603345	516425	2439	2381	2349	2551.125	2706.6875	2738.3125	2522	2877.75	3564.3125	3576.8125	Urbano
597565	496095	1748	1726	1565	2071.5	3358.4375	3696	3344	3982.9375	2870.625	2081.6875	Urbano
568235	501585	10208	10425	11335	11204.5625	11587.1875	12041.625	11089	12279.3125	7857.3125	5719.0625	Nubes
555315	513475	1820	1789	1484	1879.4375	3611.25	4317.125	4316	4759.875	2771.75	1723.375	Vegetacion
535175	558815	1842	1761	1420	1801.5625	3314.5	4121.125	4032	4560.9375	2500.625	1533	Vegetacion
500995	545325	2685	2503	2330	2736.5	3697.9375	4272.75	3839	4570.625	3341.6875	2476.5	Nubes
556935	493315	1952	1936	1642	2084.75	3733	4410.5	4254	4765.9375	2959.25	1899	Vegetacion
602825	506615	2531	2321	2358	2517.3125	3007.1875	3250.875	3093	3351.0625	3035.375	2621	Urbano
586415	497365	1870	1966	1714	2313.75	4033.6875	4735.0625	4972	5176.375	3359.3125	2279.4375	Urbano
502095	512775	4277	4132	4242	4327.875	5232.5	5798.6875	5346	6118.3125	5246.9375	3853	Nubes
502915	543065	6331	6199	6432	6455.4375	6943.4375	7300.375	7181	7537.3125	6732.9375	5519.625	Nubes
500645	519925	3624	3513	3565	3829.3125	4662.6875	5204.4375	4476	5539.4375	3726.5625	2790.125	Nubes
500885	513365	2677	2350	2041	2187.375	3020	3406.875	3471	3562.4375	2460.6875	1742.625	Nubes
583445	503645	1850	1904	1792	2131	2896.4375	3180.1875	3221	3413.5	3215.3125	2316.375	Urbano
600365	509205	2706	2271	2440	2181.25	2226.5625	2410.375	2731	2660.25	3186.5	3084.9375	Urbano
564115	532955	2586	2523	2395	2661	3444.5	3833.25	3565	4044.6875	2901.75	2266	Nubes
536285	596295	1973	2004	1729	2179.375	3440.8125	3992.375	3808	4423.375	3411.5625	2099.75	Agua
500545	528015	2367	2190	1887	2365.4375	3844.5	4586.3125	4408	4977.3125	3036.25	1936.4375	Nubes
501165	530245	2635	2349	2118	2563.875	4107.9375	4863.875	4682	5257.1875	3435.5	2362.5	Nubes
567185	504455	8250	7984	8449	8351.5	8588.375	8884.125	8513	9028.5625	6349.4375	4620.9375	Nubes
505025	538345	6856	6855	7334	7124.6875	7596.625	7951.125	7708	8091.125	7106.5625	5712.8125	Nubes
506535	537995	2041	1935	1600	1978.625	3557.5	4335.3125	4129	4813.3125	2864.6875	1709.1875	Nubes
563675	528585	3772	3654	3657	3811.125	4394.9375	4723.1875	4532	4964.6875	3983.9375	3269.6875	Nubes
535735	561185	1990	1958	1732	2144	3367.875	3889.0625	3661	4299.4375	3393.375	2209.3125	Vegetacion
564525	532925	2091	1888	1650	1804.25	2311.125	2530.625	2511	2606.125	1833.5	1479.6875	Nubes
